2022-05-20 17:38:51,867 INFO    HandlerThread:45847 [handler.py:handle_request_defer():164] handle defer: 7
2022-05-20 17:38:51,867 DEBUG   SenderThread:45847 [sender.py:send_request():249] send_request: defer
2022-05-20 17:38:51,868 INFO    SenderThread:45847 [sender.py:send_request_defer():388] handle sender defer: 7
2022-05-20 17:38:51,868 INFO    SenderThread:45847 [file_pusher.py:finish():145] shutting down file pusher
2022-05-20 17:38:51,969 DEBUG   HandlerThread:45847 [handler.py:handle_request():141] handle_request: poll_exit
2022-05-20 17:38:51,969 DEBUG   SenderThread:45847 [sender.py:send_request():249] send_request: poll_exit
2022-05-20 17:38:51,999 ERROR   Thread-12 :45847 [internal_api.py:upload_file():1631] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/mlc-team/test_discrim/3ikra7lg/output.log?Expires=1653147531&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=VnDA%2B0a8oNekK3NWFzaeApvTAsKuZ8OyJ3DIpAv8E0a2jSpX6LFhHh30XvosgX2%2FaKI1pMYatmz2WyHGCAe4tNSbtQ1Cul5OBIQsCX3mJuNEzw%2FIBlERSersuwH%2Fpupk84fsLN30yuE295oQRmm5PjwD2hM9bLeEykfMAUffQGRlOlLFzGq7BYZns2k9Ykuur2lBupcYkFU7nlwiWGE3o8173Lru%2BdMAwnKeDr8S67gu3EJeX3NLBzyHtDVTfY%2FJL72Mcs4nkR%2B5I5RtxTiIf%2FBRBqtaWjAnLoScINyX7ol6Nu49AzWcPWy4EBXr5qQs6jyU04gTMkKFvqdZGHA0Gg%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/mlc-team/test_discrim/3ikra7lg/output.log?Expires=1653147531&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=VnDA%2B0a8oNekK3NWFzaeApvTAsKuZ8OyJ3DIpAv8E0a2jSpX6LFhHh30XvosgX2%2FaKI1pMYatmz2WyHGCAe4tNSbtQ1Cul5OBIQsCX3mJuNEzw%2FIBlERSersuwH%2Fpupk84fsLN30yuE295oQRmm5PjwD2hM9bLeEykfMAUffQGRlOlLFzGq7BYZns2k9Ykuur2lBupcYkFU7nlwiWGE3o8173Lru%2BdMAwnKeDr8S67gu3EJeX3NLBzyHtDVTfY%2FJL72Mcs4nkR%2B5I5RtxTiIf%2FBRBqtaWjAnLoScINyX7ol6Nu49AzWcPWy4EBXr5qQs6jyU04gTMkKFvqdZGHA0Gg%3D%3D (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f2da8151460>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2022-05-20 17:38:52,000 ERROR   Thread-12 :45847 [internal_api.py:upload_file():1633] upload_file request headers: {'User-Agent': 'python-requests/2.25.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '609'}
2022-05-20 17:38:52,000 ERROR   Thread-12 :45847 [internal_api.py:upload_file():1635] upload_file response body: 
2022-05-20 17:38:52,011 ERROR   Thread-13 :45847 [internal_api.py:upload_file():1631] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/mlc-team/test_discrim/3ikra7lg/requirements.txt?Expires=1653147531&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=Sk8kFx04P7UtAAt9di8nkzxMvm53IHOJI8J0j4R2gwceP9P4%2BVHlbh3byxDdvck%2FJW2zoFjduZ7tD9vDcmRPnPpRAULVkkxqKAkjUczlZUUUj2P%2Bd5wjLnJL5bj%2BwTnd28FRX69qm%2FTi951IyKJOwqKGPyo5%2FQ7zFLkj9l5uZIURlAdfOgkSqAB6w2yL8XgKfcG56wJeorDaIXWktYC1zTuRTqixXr0qy9CXG%2BN17AFKKHM7VP5Go6yE%2BgWQUtiWNLxzmc%2BhOf%2B2ohvp0WmonDSR5Zq3rKjp2knkUhI3QcbiNvNX8Jcjm6z3zfJLiyZ0pjmIZWYu5RCdXZQMkrPHzw%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/mlc-team/test_discrim/3ikra7lg/requirements.txt?Expires=1653147531&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=Sk8kFx04P7UtAAt9di8nkzxMvm53IHOJI8J0j4R2gwceP9P4%2BVHlbh3byxDdvck%2FJW2zoFjduZ7tD9vDcmRPnPpRAULVkkxqKAkjUczlZUUUj2P%2Bd5wjLnJL5bj%2BwTnd28FRX69qm%2FTi951IyKJOwqKGPyo5%2FQ7zFLkj9l5uZIURlAdfOgkSqAB6w2yL8XgKfcG56wJeorDaIXWktYC1zTuRTqixXr0qy9CXG%2BN17AFKKHM7VP5Go6yE%2BgWQUtiWNLxzmc%2BhOf%2B2ohvp0WmonDSR5Zq3rKjp2knkUhI3QcbiNvNX8Jcjm6z3zfJLiyZ0pjmIZWYu5RCdXZQMkrPHzw%3D%3D (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f2da8156760>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2022-05-20 17:38:52,011 ERROR   Thread-13 :45847 [internal_api.py:upload_file():1633] upload_file request headers: {'User-Agent': 'python-requests/2.25.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '5739'}
2022-05-20 17:38:52,011 ERROR   Thread-13 :45847 [internal_api.py:upload_file():1635] upload_file response body: 
2022-05-20 17:38:52,033 ERROR   Thread-15 :45847 [internal_api.py:upload_file():1631] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/mlc-team/test_discrim/3ikra7lg/config.yaml?Expires=1653147531&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=hARsUMdpVgz8Kpllc65L%2Fux9UbTTdIHDrE0L7yqjNq40CZWvGwLKNvJFqYLcxgqAyrhg9%2B4cokUAmcKJHfY7U7dMZlTB2QXk%2BFAV1Onjz4hmvFtDnnEfBHkW5Tj3TrULMeIDAI9TW5Ns6bRMNIJbzH4hK6C7eqemM%2F4LgbhajK9L0WEgs1n4mtrYXsMztoMSBvJ%2Byiid19twnHtoqw%2BzdoTwaKlyBL3oaKY0Mt6PQGW62gJYcTZ07D465CBp%2By%2Fqd0%2B3CmfXwXd6EvDDzqMABbiVHg84Pp2Sd65Qq%2FJZ%2BzaMqT9FzDtjgcuJXnzQhS64c%2BNlsbpOlmxA2yZMHHmd%2FQ%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/mlc-team/test_discrim/3ikra7lg/config.yaml?Expires=1653147531&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=hARsUMdpVgz8Kpllc65L%2Fux9UbTTdIHDrE0L7yqjNq40CZWvGwLKNvJFqYLcxgqAyrhg9%2B4cokUAmcKJHfY7U7dMZlTB2QXk%2BFAV1Onjz4hmvFtDnnEfBHkW5Tj3TrULMeIDAI9TW5Ns6bRMNIJbzH4hK6C7eqemM%2F4LgbhajK9L0WEgs1n4mtrYXsMztoMSBvJ%2Byiid19twnHtoqw%2BzdoTwaKlyBL3oaKY0Mt6PQGW62gJYcTZ07D465CBp%2By%2Fqd0%2B3CmfXwXd6EvDDzqMABbiVHg84Pp2Sd65Qq%2FJZ%2BzaMqT9FzDtjgcuJXnzQhS64c%2BNlsbpOlmxA2yZMHHmd%2FQ%3D%3D (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f2da8156970>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2022-05-20 17:38:52,034 ERROR   Thread-15 :45847 [internal_api.py:upload_file():1633] upload_file request headers: {'User-Agent': 'python-requests/2.25.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '469'}
2022-05-20 17:38:52,034 ERROR   Thread-15 :45847 [internal_api.py:upload_file():1635] upload_file response body: 
2022-05-20 17:38:52,071 DEBUG   HandlerThread:45847 [handler.py:handle_request():141] handle_request: poll_exit
2022-05-20 17:38:52,071 DEBUG   SenderThread:45847 [sender.py:send_request():249] send_request: poll_exit
